"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"Andreu Casademunt Comas Advocat Estrangeria, Penal i Familia Granollers","4.9","11","Carrer de Joan Prim, 56","Granollers","Barcelona","ES","http://www.casademuntadvocat.com/es/","+34 607 79 66 16","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Andreu%20Casademunt%20Comas%20Advocat%20Estrangeria%2C%20Penal%20i%20Familia%20Granollers&query_place_id=ChIJhwI1987HpBIRRTDLJfHHOQ8","Abogado"
"La Contra Advocats, abogados Mataró","4.5","31","Ronda Francesc Macià, 20","Mataró","Barcelona","ES","http://lacontra.cat/","+34 937 98 82 27","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=La%20Contra%20Advocats%2C%20abogados%20Matar%C3%B3&query_place_id=ChIJe7GzsOG0pBIR1pABafGBT78","Abogado"
"Quesada Abogados Extranjeria","4.8","259","C/ del Gral. Elorza, 22, BJ EXT","Oviedo","Asturias","ES","http://www.nacionalidadyextranjeria.com/","+34 655 48 05 51","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Quesada%20Abogados%20Extranjeria&query_place_id=ChIJeUJyY1qNNg0RYWtoD38wi6o","Servicios legales"
"LEYEX Abogados","4.5","42","Av. del Cid, 94","València","Valencia","ES","https://www.leyexabogados.com/","+34 960 49 84 10","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=LEYEX%20Abogados&query_place_id=ChIJ968e42pPYA0RQ5_PQbWejrU","Abogado"
"Gran Vía AbogadosDigitales","5","70","C. Ceballos, 7, Bajo Derecha","Murcia","Murcia","ES","http://www.granviaabogados.com/","+34 968 24 95 92","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gran%20V%C3%ADa%20AbogadosDigitales&query_place_id=ChIJ78QjPB6CYw0RnkX4lYTwIqQ","Servicios legales"
"Migratiolex Abogados","4.9","77","Carrer de Joan Reglà, 5, 3º - B","Figueres","Girona","ES","https://migratiolex.com/","+34 602 54 15 16","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Migratiolex%20Abogados&query_place_id=ChIJyXlbXCGz0wIRNvPp2Ce0FCw","Abogado especialista en derecho de extranjería"
"Pin Casal Advocats",,,"Carrer Miquel Ricomà, 18, 1er 1a","Granollers","Barcelona","ES","https://abogadagranollers.com/","+34 676 32 31 17","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pin%20Casal%20Advocats&query_place_id=ChIJnTXOTUPHpBIRD3VPkPHhgr0","Abogado"
"Gestoría Elena Alonso Español, Inglés, Ucraniano Ruso","4","4","C/ del Convent de Jerusalem, 15","València","Valencia","ES","http://elenaalonso.es/","+34 695 73 90 47","Servicios legales","Asesor","Consulado extranjero","Abogado especialista en derecho de extranjería","Asesor fiscal","Gestoría",,,,,,"https://www.google.com/maps/search/?api=1&query=Gestor%C3%ADa%20Elena%20Alonso%20Espa%C3%B1ol%2C%20Ingl%C3%A9s%2C%20Ucraniano%20Ruso&query_place_id=ChIJCy1A7jtPYA0RFiU2kxPFnQI","Servicios legales"
"Javier Cuadrado","4.5","26","Carrer del Riu Güell, 4, bajos B","Girona","Girona","ES","https://www.testamentosherencias.com/es/","+34 628 09 38 04","Estate litigation attorney",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Javier%20Cuadrado&query_place_id=ChIJXeSOPuDmuhIR0nrawhHBMmI","Estate litigation attorney"
"TC ADVOCATS","5","9","Carrer Major, 34, 3º 2ª","Terrassa","Barcelona","ES","http://www.tcadvocats.com/","+34 933 40 17 35","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TC%20ADVOCATS&query_place_id=ChIJ9_dUL3STpBIRmoX1qx_ABgY","Abogado"
"serrano advocats","5","17","Av. de l'Abat Marcet, 255","Terrassa","Barcelona","ES","http://www.serranoadvocats.com/","+34 931 98 93 98","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=serrano%20advocats&query_place_id=ChIJJ7GyukeTpBIRE0gyvk7_dPs","Abogado"
"Ribes Porta Advocats","2.5","20","Carrer de Josep Zulueta, 1","La Seu d'Urgell","Lleida","ES","https://www.ribesportaadvocats.es/","+34 973 35 08 53","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ribes%20Porta%20Advocats&query_place_id=ChIJf86vOMbtpRIRpqODgEEf4Oo","Abogado"
"Vincia Abogados","5","1","Carrer Major, 30, 1","Salt","Girona","ES","http://www.vincia.net/","+34 972 23 98 23","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Vincia%20Abogados&query_place_id=ChIJ3QqoRjjnuhIRWUr8u6Zddzk","Abogado"
"José Salas Abogados","4.8","18","Camino de de Ronda, 179 Locales 9-10","Granada","Granada","ES","http://www.josesalas-abogados.com/","+34 958 27 80 00","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jos%C3%A9%20Salas%20Abogados&query_place_id=ChIJ641xHfH8cQ0R0JXNQOTF-90","Abogado"
"Gestoría Mataró | Gestoría SM","5","89","Avinguda de Puig i Cadafalch, 166","Mataró","Barcelona","ES","https://gestoriasm.com/","+34 937 99 76 64","Gestoría","Gestor","Asesor","Jefatura de tráfico","Servicio de naturalización e inmigración","Servicios legales",,,,,,"https://www.google.com/maps/search/?api=1&query=Gestor%C3%ADa%20Matar%C3%B3%20%7C%20Gestor%C3%ADa%20SM&query_place_id=ChIJT8EtJRO1pBIRvYB127QR4xY","Gestoría"
"ABOGADA Mª DOLORES DAVÓ","2.3","3","Calle Pirandello, 16, 6° planta","Málaga","Málaga","ES","http://mariadoloresdavoabogada.com/","+34 670 66 88 71","Abogado de Derecho de familia",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ABOGADA%20M%C2%AA%20DOLORES%20DAV%C3%93&query_place_id=ChIJGzx0QkH3cg0Ry84vn-g14Ko","Abogado de Derecho de familia"
"Sergio Toledo Abogado","5","33","C. Párroco don Andres, 4, Bajo","Colindres","Cantabria","ES","https://www.sergiotoledoabogado.com/","+34 635 10 75 15","Abogado","Abogado penalista","Cobro de deudas","Abogado matrimonialista","Gestión de divorcios","Abogado de Derecho de familia","Abogado laboralista",,,,,"https://www.google.com/maps/search/?api=1&query=Sergio%20Toledo%20Abogado&query_place_id=ChIJu3d1ulPATg0REdHN_M3jLko","Abogado"
"Abogados Galiana","5","42","SAN LUIS, 46-6","València","Valencia","ES","https://www.abogadosgalianavalencia.com/abogado-divorcios-valencia","+34 677 33 42 62","Abogado matrimonialista","Abogado penalista","Abogado de Derecho de familia","Abogado especialista en derecho de extranjería","Abogado",,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogados%20Galiana&query_place_id=ChIJmUcCpU1JYA0RPtkNIyXx0JM","Abogado matrimonialista"
"Selva&Lorente Abogados","4","4","C/ de l'Almirall Cadarso, 5, 1º, puerta 2","València","Valencia","ES","http://www.divorciovalencia.es/","+34 669 14 05 26","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Selva%26Lorente%20Abogados&query_place_id=ChIJN_TDDG9PYA0RL0opiE-kNqI","Abogado"
"Mireia Aparici Abogada","5","26","Avenida de Alicante, 18","Gandia","Valencia","ES","https://mireia-aparici-abogada.es/","+34 671 64 49 72","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mireia%20Aparici%20Abogada&query_place_id=ChIJtaGZaFRY9g0RzlVcaUNEeFE","Abogado"
"Tech Abogados","3.9","7","Pl. Mayor, 6, 1º Izquierda","Infiesto","Asturias","ES","https://tech-abogados.es/","+34 722 25 30 97","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tech%20Abogados&query_place_id=ChIJhURvteo_Ng0RkvyF3amtpRo","Abogado"
"Mihaela Coserean. Abogada","4.8","17","C/ de Ribera, 19","València","Valencia","ES","http://mihaelacoserean.wordpress.com/","+34 642 05 71 66","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mihaela%20Coserean.%20Abogada&query_place_id=ChIJpVlO8dRJYA0Rhnvwt1jeZjQ","Abogado"
"Sello Legal Abogados","4.8","658","C. Marqués de la Vega de Anzo, 1, 2 Izquierda","Oviedo","Asturias","ES","https://sellolegal.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","+34 984 10 02 79","Abogado","Abogado laboralista","Bufete","Servicios legales",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sello%20Legal%20Abogados&query_place_id=ChIJg9MfJ_uMNg0RTsAB_a0Sfs4","Abogado"
"Efica Abogados Irina","5","85","Av. Campanar, 130, Esquina C. Castielfabib, 2bajo, Avinguda de Campanar, 130, bajo","València","Valencia","ES","https://eficabogados.es/","+34 635 95 46 32","Abogado especialista en derecho de extranjería","Abogado de Derecho de familia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Efica%20Abogados%20Irina&query_place_id=ChIJP-U-mDlPYA0RgDlOENv1CSU","Abogado especialista en derecho de extranjería"
"Abogado Rafael Serrano - Girona",,,"Carrer del Mestre Francesc Civil, 8, bajo","Girona","Girona","ES","https://www.abogadorafaelserrano.com/","+34 932 50 06 70","Abogado especialista en derecho de extranjería","Abogado especializado en derecho laboral","Abogado",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Rafael%20Serrano%20-%20Girona&query_place_id=ChIJ-TbQjgznuhIROwrdBvuU5Qw","Abogado especialista en derecho de extranjería"
"FGG Abogados",,,"Carrer de Misser Mascó, 32","València","Valencia","ES","https://abogados-en-valencia.es/derecho-bancario-concursal/","+34 669 31 29 09","Asesor",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=FGG%20Abogados&query_place_id=ChIJAQD8LbtIYA0R0B0cuYdlr-w","Asesor"
"Bufete De Abogados Javier Dapena","4.5","60","C. Pelayo, 2, 6º A","Gijón","Asturias","ES","https://www.abogadosdapena.com/es/","+34 985 34 02 98","Abogado","Abogado de Derecho de familia","Servicios legales",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bufete%20De%20Abogados%20Javier%20Dapena&query_place_id=ChIJOwacbGF8Ng0RhlKSuny-Q0g","Abogado"
"Leticia Oyono | Abogada Matrimonialista","3.7","3","Calle Donato Argüelles, 6, Entresuelo C","Gijón","Asturias","ES","http://www.leticiaoyono.com/","+34 985 34 29 90","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Leticia%20Oyono%20%7C%20Abogada%20Matrimonialista&query_place_id=ChIJayi2Mmd8Ng0RvEiAg5koVaU","Abogado"
"Abogados Chapapría-Navarro & Asociados","5","4","Carrer de Colón, 1, Planta 8","València","Valencia","ES","https://chapaprianavarroyasociados.com/abogados-en-valencia/?utm_source=google&utm_medium=mybusiness&utm_campaign=local","+34 963 01 75 39","Abogado","Abogado administrativo","Advocat/ada de negocis","Advocat/ada civilista","Abogado penalista","Abogado de Derecho de familia","Abogado laboralista","Bufete","Abogado de lesiones personales","Abogado fiscal",,"https://www.google.com/maps/search/?api=1&query=Abogados%20Chapapr%C3%ADa-Navarro%20%26%20Asociados&query_place_id=ChIJe08_OrJIYA0Rr2qdlJWw4jc","Abogado"
"Geordania Lagares Abogacía y Asesoría Jurídica","5","29","Avinguda del Pintor Genaro Palau, ° 1, Entresuelo,puerta 02","Torrent","Valencia","ES","https://www.abogacialagares.com/","+34 608 03 57 35","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Geordania%20Lagares%20Abogac%C3%ADa%20y%20Asesor%C3%ADa%20Jur%C3%ADdica&query_place_id=ChIJeUc7-_BRYA0R25JGlQ0gJRQ","Abogado"
"Navarro y Abogados","5","246","Carrer Vilallonga, 70, entresuelo","Figueres","Girona","ES","https://www.navarroyabogados.net/","+34 919 01 00 95","Abogado especializado en planificación patrimonial","Abogado penalista","Abogado matrimonialista","Gestión de divorcios","Abogado de Derecho de familia","Abogado laboralista","Abogado","Abogado especializado en propiedad inmobiliaria",,,,"https://www.google.com/maps/search/?api=1&query=Navarro%20y%20Abogados&query_place_id=ChIJ4wuwbseNuhIRjiu4_Pa9WUE","Abogado especializado en planificación patrimonial"
"Díaz & Asociados | Abogados de Extranjería y Penal en Alicante","5","190","Carrer Poeta Campos Vasallo, 26, Entresuelo","Alicante","Alicante","ES","https://diazyasociados.es/abogado-extranjeria-alicante/","+34 865 44 37 63","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado","Abogado especializado en derecho procesal",,,,,,,,"https://www.google.com/maps/search/?api=1&query=D%C3%ADaz%20%26%20Asociados%20%7C%20Abogados%20de%20Extranjer%C3%ADa%20y%20Penal%20en%20Alicante&query_place_id=ChIJE2QaeZE3Yg0RoNKoxIqNlog","Abogado especialista en derecho de extranjería"
"Abogada Cristina González",,,"Av. Jose Antonio, 5, 3° C","Suances","Cantabria","ES","http://www.cristinagonzalezgomez.es/","+34 942 81 13 85","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20Cristina%20Gonz%C3%A1lez&query_place_id=ChIJ6fIHc29ASQ0RIAxYqqpJylE","Abogado"
"Fervienza Abogados",,,"C. Uría, 5, 2º","Oviedo","Asturias","ES","https://fervienzaabogados.com/contacto/","+34 676 97 06 57","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fervienza%20Abogados&query_place_id=ChIJVVVRVvuMNg0RZbj9pTNNItQ","Servicios legales"
"Devesa Abogados",,,"Gran Via del Marqués del Túria, 49, Piso 6, puerta 5","València","Valencia","ES","http://devesa.law/","+34 963 52 04 09","Abogado","Abogado administrativo","Abogado especializado en quiebras y concursos","Abogado penalista","Abogado matrimonialista","Abogado especializado en planificación patrimonial","Servicios legales","Abogado fiscal","Abogado especializado en derecho procesal",,,"https://www.google.com/maps/search/?api=1&query=Devesa%20Abogados&query_place_id=ChIJhWew27ZIYA0RJag9sjmDkA4","Abogado"
"Aparicio&Lloret | Abogados","4.9","18","Av. de França, 65","València","Valencia","ES","https://www.apariciolloret.com/","+34 672 32 53 94","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Aparicio%26Lloret%20%7C%20Abogados&query_place_id=ChIJmX-Ws8pJYA0RgIs_u8aC23M","Abogado"
"Ден офис","4.8","31","C/ de Sant Vicent Màrtir, 85","València","Valencia","ES","http://fernandezrozalen.com/","+34 654 69 60 36","Oficinas de empresa",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%D0%94%D0%B5%D0%BD%20%D0%BE%D1%84%D0%B8%D1%81&query_place_id=ChIJRcZxmklPYA0RBPEO0mrrsbQ","Oficinas de empresa"
"Seco & Asociados","5","43","Carrer de Sant Gil, 2, Bajos","Paterna","Valencia","ES","https://www.secoyasociados.eu/","+34 674 81 11 42","Abogado especialista en derecho de extranjería","Servicio de naturalización e inmigración",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Seco%20%26%20Asociados&query_place_id=ChIJ6ZKLcP5FYA0R46KWwP87b3U","Abogado especialista en derecho de extranjería"
"Asesoria Yara Gestiones de Extranjeria","4.6","9","Pati de l'Església, 3","Cullera","Valencia","ES","http://www.asesoriaextranjeriavalencia.com/","+34 632 73 91 13","Gestoría",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Asesoria%20Yara%20Gestiones%20de%20Extranjeria&query_place_id=ChIJkb29cDHJYQ0RRLxLr3B-vv8","Gestoría"
"Los Andes Legal","5","78","C. del Poeta Querol, 12, piso 2 puerta 3","València","Valencia","ES","https://www.losandeslegal.com/","+34 601 86 46 76","Servicios legales","Abogado fiscal","Asesor fiscal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Los%20Andes%20Legal&query_place_id=ChIJW4yY-75JYA0R-y4CVvWGbw4","Servicios legales"
"Kira Rompao Sánchez - Abogados",,,"Carrer de Joaquín Costa, 36","València","Valencia","ES","http://www.kirarompao.es/","+34 622 16 31 39","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kira%20Rompao%20S%C3%A1nchez%20-%20Abogados&query_place_id=ChIJ9YpNGchIYA0RY2ZJO4Q_Kcc","Abogado"
"CIF Abogados y Economistas",,,"Carrer Sant Joan Baptista de la Salle Núm. 4-6, 4t, 1a","Manresa","Barcelona","ES","http://www.cifadec.com/","+34 938 75 23 00","Asesor fiscal","Abogado de Derecho de familia","Abogado fiscal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CIF%20Abogados%20y%20Economistas&query_place_id=ChIJ6_tNS21YpBIRR0rLiqaHjUc","Asesor fiscal"
"San Vicente 422 Abogados","4.8","37","C/ de Sant Vicent Màrtir, 422, BAJO","València","Valencia","ES","https://www.sanvicente422.com/","+34 963 25 86 00","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=San%20Vicente%20422%20Abogados&query_place_id=ChIJZS-SYidPYA0RL4P78WtWPDA","Abogado"
"DIC Abogados","4.9","138","Avinguda de Blasco Ibáñez, 65, Bj","Massanassa","Valencia","ES","https://www.dic-abogados.com/","+34 961 25 57 95","Abogado","Abogado de Derecho de familia","Abogado especialista en derecho de extranjería","Abogado laboralista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=DIC%20Abogados&query_place_id=ChIJiQSpyz9PYA0RXWbcgdxgdV0","Abogado"
"Badass Lawyers Spain","4.6","133","Passatge Dr. Serra, 01, piso 1º puerta 8","València","Valencia","ES","https://badasslawyers.es/","+34 678 99 27 96","Abogado","Abogado especialista en derecho de extranjería",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Badass%20Lawyers%20Spain&query_place_id=ChIJPY0TWUlPYA0RqRMvrSOLoow","Abogado"
"América Vaquero Bárcena","5","8","C. Augusto González Linares, nº1, 1ºizq","Torrelavega","Cantabria","ES","https://www.facebook.com/pg/Am%C3%A9rica-Vaquero-B%C3%A1rcena-Abogado-176285146607711/posts/","+34 622 18 66 41","Abogado","Abogado matrimonialista","Gestión de divorcios","Abogado de Derecho de familia",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Am%C3%A9rica%20Vaquero%20B%C3%A1rcena&query_place_id=ChIJrX-_wf0_SQ0RFbE5rninIdk","Abogado"
"INSOLVENIA","5","43","C. Conde de Toreno, 2, 1º, Oficina 4ª","Oviedo","Asturias","ES","https://insolvenia.es/","+34 985 43 43 79","Abogado especializado en quiebras y concursos",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=INSOLVENIA&query_place_id=ChIJxztL3OGNNg0RlztYbt2NMH0","Abogado especializado en quiebras y concursos"
"Abogada de Extranjería - Laura Pérez Canal","4.8","51","Cantonada Doctor Ullés, Carrer d'Arquímedes, 179, local b","Terrassa","Barcelona","ES","https://lpcabogadaextranjeria.com/","+34 623 54 38 88","Abogado especialista en derecho de extranjería","Abogado",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20de%20Extranjer%C3%ADa%20-%20Laura%20P%C3%A9rez%20Canal&query_place_id=ChIJTTUilXOTpBIRV6OIyJ1y2LM","Abogado especialista en derecho de extranjería"
"Barberà Estudi Jurídic","4.8","60","C/ de Guillem de Castro, 1, puerta 4ª","València","Valencia","ES","https://www.abogadoenvalencia.com/","+34 963 80 46 41","Abogado","Abogado administrativo","Abogado matrimonialista","Abogado especialista en derecho de la tercera edad","Abogado de Derecho de familia","Abogado especialista en derecho de seguros","Abogado especializado en propiedad inmobiliaria","Abogado especializado en derecho procesal",,,,"https://www.google.com/maps/search/?api=1&query=Barber%C3%A0%20Estudi%20Jur%C3%ADdic&query_place_id=ChIJ_cMvYUhPYA0RGQoLOBeaONk","Abogado"
"Guillermo Doménech Abogado","4.9","71","Carrer del Gravador Esteve, 3","València","Valencia","ES","http://www.guillermodomenechabogado.com/","+34 695 91 51 47","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Guillermo%20Dom%C3%A9nech%20Abogado&query_place_id=ChIJHY-M_-ZbYA0RPtf7okrreXE","Abogado"
"Unik Abogados","4.9","166","con Entrada por, Calle Carcaixent, Carrer de l'Uruguai, 3","València","Valencia","ES","https://unikabogados.es/","+34 667 47 55 29","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Unik%20Abogados&query_place_id=ChIJX3ZFgYtPYA0RSslbJFEoNcA","Abogado"
"Cesar Carranza Merino Abogado","4.9","88","C/ República Argentina, 2, 1º Izquierda","Castro-Urdiales","Cantabria","ES","https://www.castrourdialesabogados.com/","+34 942 86 03 46","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cesar%20Carranza%20Merino%20Abogado&query_place_id=ChIJn_PJXjXyTg0RaFrcsWj89YU","Abogado"
